Pais;Codigo_Categoria;Descripcion_Categoria;Codigo_Categoria_Incentivos;Descripcion_Categoria_Incentivos;Codigo_Subcategoria;Descripcion_Subcategoria;Codigo_Marca;Descripcion_Marca;Codigo_Familia;Descripcion_Familia;Codigo_Demanda;Descripcion_Demanda;Codigo_Sabor;Descripcion_Sabor;Codigo_MC1;Codigo_SAP;Codigo_Barras_Display;Descripcion_Articulo_SAP;Codigo_Tipo_Producto;Descripcion_Tipo_Producto;Habilitado;Estado;Unidades_Por_Display;Peso_por_display_KG;Displays_por_Caja;Peso_por_Caja_KG;IVA;Precio_por_Display;Precio_Unidad;Precio_Caja
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0075;OREO X 432G;AC043;OREO PORTION PACK_FF;SM00127;BLUEBERRY;76222107182600;76222107182600;7622210658807;OREO BLUEBERRY-FRUT.BOSQUE 12X12X36G SRP;ZREGU;Regular;MDLZ;Activo;12.00;0.44400;12.00;5.80200;926.05;4,873.95;406.16;58,487.40
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;;;;;7590011251100;7590011251100;;UND Oreo Original;;;;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;AC043;OREO PORTION PACK_FF;SM00088;VAINILLA;76222015188000;76222015188000;7622201518820;OREO REG BTM EXP 18X6X54G;ZREGU;Regular;MDLZ;Activo;6.00;0.33300;18.00;6.38800;1,117.65;5,882.35;980.39;105,882.30
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;AC043;OREO PORTION PACK_FF;SM00088;VAINILLA;76222016884500;76222016884500;7702133009037;OREO REGULAR CAM X 18 PRECORTE;ZREGU;Regular;MDLZ;Activo;6.00;0.33200;18.00;6.37600;746.32;3,928.00;654.67;70,704.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;AC043;OREO PORTION PACK_FF;SM00088;VAINILLA;76222017001900;76222017001900;7622201700218;OREO PASTEL 18X6X54G EXP;ZREGU;Regular;MDLZ;Activo;6.00;0.33200;18.00;6.37300;1,117.65;5,882.35;980.39;105,882.30
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;AC043;OREO PORTION PACK_FF;SM00088;VAINILLA;76222107094100;76222107094100;7702133009037;OREO REG EXP 18X6X54G PROM;ZREGU;Regular;MDLZ;Activo;6.00;0.33200;18.00;6.37300;1,117.65;5,882.35;980.39;105,882.30
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;AC043;OREO PORTION PACK_FF;SM00088;VAINILLA;76222109261700;76222109261700;7702133009037;RTS OREO 54G;ZREGU;Regular;MDLZ;Activo;12.00;0.73200;8.00;6.40100;1,839.33;9,680.67;806.72;77,445.36
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;AC043;OREO PORTION PACK_FF;SM00088;VAINILLA;77021330090100;77021330090100;7702133009037;OREO REGULAR CAM 18X6X54G;ZREGU;Regular;MDLZ;Activo;6.00;0.33200;18.00;6.37300;1,117.65;5,882.35;980.39;105,882.30
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;AC043;OREO PORTION PACK_FF;SM00088;VAINILLA;77021330090101;77021330090101;7702133009037;OREO REGULAR CO 18X6X54G;ZREGU;Regular;MDLZ;Activo;6.00;0.33200;18.00;6.37300;1,117.65;5,882.35;980.39;105,882.30
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0123;OREO X 54G;AC043;OREO PORTION PACK_FF;SM00088;VAINILLA;77021330090102;77021330090102;7702133009037;OREO REG CO 18X6X54G PROM;ZREGU;Regular;MDLZ;Activo;6.00;0.33200;18.00;6.37300;1,117.65;5,882.35;980.39;105,882.30
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0201;OREO MINI;AC041;OREO MINI_FF;SM00088;VAINILLA;76222011150700;76222011150700;7622210633842;OREO REG MINI 27X40G;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;1.26000;167.65;0.00;882.35;23,823.45
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0201;OREO MINI;AC041;OREO MINI_FF;SM00088;VAINILLA;76222106337900;76222106337900;7622210633842;OREO REG MINI EXP 54X40G;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;2.53100;255.46;0.00;1,344.54;72,605.16
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0201;OREO MINI;AC041;OREO MINI_FF;SM00088;VAINILLA;76222106337902;76222106337902;7622210633842;OREO REG MINI 54X40G CO;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;2.53100;255.46;0.00;1,344.54;72,605.16
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0201;OREO MINI;AC041;OREO MINI_FF;SM00088;VAINILLA;76222107098000;76222107098000;7622210633842;RISTRA MINI OREO TT 12X6X40G;ZREGU;Regular;MDLZ;Activo;6.00;0.26000;12.00;3.27900;1,005.88;0.00;5,294.12;381,176.64
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0201;OREO MINI;AC041;OREO MINI_FF;SM00088;VAINILLA;76222107189900;76222107189900;7622210633842;RTS MINI OREO MT 6X7X40G;ZREGU;Regular;MDLZ;Activo;7.00;0.34600;6.00;2.43800;1,117.65;5,882.35;840.34;35,294.10
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0201;OREO MINI;AC041;OREO MINI_FF;SM00088;VAINILLA;76222107189901;76222107189901;7622210633842;RTS MINI OREO MT 6X7X40G;ZOFER;Oferta;MDLZ;Activo;7.00;0.34600;6.00;2.43800;1,117.65;5,882.35;840.34;35,294.10
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0201;OREO MINI;AC042;Oreo other_FF;SM00088;VAINILLA;76222014452800;76222014452800;7622201445294;OREO BSCK MINI 10MM 2X4KG;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;8.58500;9,239.80;0.00;48,630.50;97,261.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0201;OREO MINI;AC042;Oreo other_FF;SM00088;VAINILLA;76222014452801;76222014452801;7622201445294;OREO BSCK MINI 10MM 2X4KG EXP;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;8.58500;9,239.80;0.00;48,630.50;97,261.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0214;OREO CRUMBS SMALL X 4KG;AC155;Oreo crumb_FF;SM00088;VAINILLA;76222017986600;76222017986600;7622201798673;OREO CRUMBS MEDIUM 2X4KG;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;8.59500;9,239.80;0.00;48,630.50;97,261.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0214;OREO CRUMBS SMALL X 4KG;AC155;Oreo crumb_FF;SM00088;VAINILLA;76222017986800;76222017986800;7622201798697;OREO CRUMBS SMALL 2X4KG;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;8.56700;9,239.80;0.00;48,630.50;97,261.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0215;OREO CRUMBS SMALL X 0.5KG;AC155;Oreo crumb_FF;SM00088;VAINILLA;76222017146800;76222017146800;7622201821852;OREO CRUMBS SMALL 12X 500G MQ;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;6.61900;1,452.94;0.00;7,647.06;91,764.72
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0215;OREO CRUMBS SMALL X 0.5KG;AC155;Oreo crumb_FF;SM00088;VAINILLA;76222017146900;76222017146900;7622201821814;OREO CRUMBS MEDIUM 12X500G MQ;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;6.61900;1,452.94;0.00;7,647.06;91,764.72
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0215;OREO CRUMBS SMALL X 0.5KG;AC155;Oreo crumb_FF;SM00088;VAINILLA;76222018218000;76222018218000;7622201821814;OREO CRUMBS MEDIUM 12X0.5KG;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;6.61900;1,445.36;0.00;7,607.17;91,286.04
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCOO;COOKIES;BR017;OREO;F0215;OREO CRUMBS SMALL X 0.5KG;AC155;Oreo crumb_FF;SM00088;VAINILLA;76222018218400;76222018218400;7622201821852;OREO CRUMBS SMALL 12X0.5KG;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;6.53300;1,445.36;0.00;7,607.17;91,286.04
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR001;BELVITA;F0051;HONY BRAN X 297G;AC034;HONY BRAN_FF;SM00059;MIEL;76222014588300;76222014588300;7622300117207;HONY BRAN 24X9X33GR PRECORTE;ZREGU;Regular;MDLZ;Activo;9.00;0.30700;24.00;7.75900;481.84;2,536.00;281.78;60,864.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR001;BELVITA;F0051;HONY BRAN X 297G;AC034;HONY BRAN_FF;SM00059;MIEL;76223001171800;76223001171800;7622300117207;HONY BRAN EXP 24X9X33GR;ZREGU;Regular;MDLZ;Activo;9.00;0.30700;24.00;7.75500;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR001;BELVITA;F0051;HONY BRAN X 297G;AC034;HONY BRAN_FF;SM00059;MIEL;76223001171802;76223001171802;7622300117207;HONY BRAN CO 24X9X33GR;ZREGU;Regular;MDLZ;Activo;9.00;0.30700;24.00;7.75500;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0026;CLUB SOCIAL X 156G;AC018;CLUB SOCIAL INTEGRAL_FF;;;7622210079893;7622210079893;;Club Social Integral Tradicional x6;;;;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0026;CLUB SOCIAL X 156G;AC019;CLUB SOCIAL PLAIN_FF;;;7622300556068;7622300556068;;Club Social Original X6;;;;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0026;CLUB SOCIAL X 156G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;76222106502001;76222106502001;7622210650283;4 DP CLUB SOCIAL ORIGINAL X 234GR;ZOFER;Oferta;MDLZ;Activo;1.00;1.06200;1.00;1.06200;2,172.23;11,432.78;11,432.78;11,432.78
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0026;CLUB SOCIAL X 156G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;76222107989310;76222107989310;7590011205158;CLUB SOCIAL ORIGINAL 32X6X26G CO;ZREGU;Regular;MDLZ;Activo;6.00;0.16300;32.00;5.60700;399.16;2,100.84;350.14;67,226.88
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0026;CLUB SOCIAL X 156G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;77021330153610;77021330153610;7590011205158;CLUB SOCIAL ORIGINAL EXP 32X6X26G;ZREGU;Regular;MDLZ;Activo;6.00;0.16300;32.00;5.60700;399.16;2,100.84;350.14;67,226.88
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00051;MANTEQUILLA;76223007589301;76223007589301;7622300758943;CLUB SOCIAL MANTEQU 24X9X26 CO;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24100;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00051;MANTEQUILLA;76223007589310;76223007589310;7622300758943;CLUB SOCIAL MANTEQU EXP 24X9X26;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24100;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;75900111051000;75900111051000;7590011205158;CLUB SOCIAL EXP PACK X 24 R;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24100;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;75900111051001;75900111051001;7590011205158;CLUB SOCIAL CO PACK X 24 R;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24100;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;76222016776200;76222016776200;7590011205158;CS ORIGINAL X 24 R PRECORTE;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24500;603.53;3,176.47;352.94;76,235.28
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;76222106502000;76222106502000;7622210650283;4 DP CLUB SOCIAL ORIGINAL X 234GR;ZOFER;Oferta;MDLZ;Activo;1.00;1.06200;1.00;1.06200;2,172.23;11,432.78;11,432.78;11,432.78
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;76222108006300;76222108006300;7622210800664;CS ORIGINAL PRECIO ESPECIAL MAQ;ZOFER;Oferta;MDLZ;Activo;1.00;0.49600;12.00;6.33900;1,644.54;8,655.46;8,655.46;103,865.52
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00070;ORIGINAL;77021334617300;77021334617300;7702133883446;2 DP CLUB SOCIAL ORIGINAL;ZOFER;Oferta;MDLZ;Activo;1.00;0.51500;12.00;6.47600;1,261.20;6,637.87;6,637.87;79,654.44
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0027;CLUB SOCIAL X 234G;AC019;CLUB SOCIAL PLAIN_FF;SM00074;QUESO;76223002227511;76223002227511;7622300258061;CLUB SOCIAL QUESO EXP 24X9X26G;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24500;684.96;3,605.04;400.56;86,520.96
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222011353000;76222011353000;7750168001687;CLUB SOCIAL INTEGRAL 32X6X26G PRECORTE;ZOFER;Oferta;MDLZ;Activo;6.00;0.16200;32.00;5.66700;285.00;1,500.00;250.00;48,000.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222016774100;76222016774100;7622210847935;CS INT MULTICEREAL 24 K PRECORTE;ZREGU;Regular;MDLZ;Activo;9.00;0.22600;24.00;5.81300;603.53;3,176.47;352.94;76,235.28
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222016775900;76222016775900;7750168001687;CS INTEGRAL X 24 K PRECORTE;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24500;603.53;3,176.47;352.94;76,235.28
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222017987000;76222017987000;7622201798727;CS ARROZ SILVESTRE 24X9X24G EXP;ZREGU;Regular;MDLZ;Activo;9.00;0.22600;24.00;5.81300;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222017987001;76222017987001;7622201798727;CS ARROZ SILVESTRE 24X9X24G CO;ZREGU;Regular;MDLZ;Activo;9.00;0.22600;24.00;5.81300;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222106657000;76222106657000;7622210666024;CS INT LINAZA-MACA 24X9X24G EXP;ZREGU;Regular;MDLZ;Activo;9.00;0.22600;24.00;5.80900;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222106657001;76222106657001;7622210666024;CS INT LINAZA-MACA CO 24X9X24G;ZREGU;Regular;MDLZ;Activo;9.00;0.22600;24.00;5.80900;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222107804000;76222107804000;7622210780447;CLUB SOCIAL INTEGRAL P9LL11;ZOFER;Oferta;MDLZ;Activo;1.00;0.29900;20.00;6.10000;550.84;2,899.16;2,899.16;57,983.20
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222107989300;76222107989300;7750168001687;CLUB SOCIAL INTEGRAL 32X6X26G COL;ZREGU;Regular;MDLZ;Activo;6.00;0.16200;32.00;5.66700;297.35;1,565.00;260.83;50,080.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222108011700;76222108011700;7622210801210;CS INTEGRAL PRECIO ESPECIAL MAQ;ZOFER;Oferta;MDLZ;Activo;1.00;0.49600;12.00;6.33900;1,708.40;8,991.60;8,991.60;107,899.20
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222108542000;76222108542000;7622210847935;CS INT MULTICEREAL 24X9X24G EXP;ZREGU;Regular;MDLZ;Activo;9.00;0.22500;24.00;5.87000;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;76222108542001;76222108542001;7622210847935;CS INT MULTICEREAL CO 24X9X24G;ZREGU;Regular;MDLZ;Activo;9.00;0.22500;24.00;5.87000;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;77021330154010;77021330154010;7750168001687;CLUB SOCIAL INTEGRAL CO 32X6X26G;ZREGU;Regular;MDLZ;Activo;6.00;0.16200;32.00;5.66700;297.35;1,565.00;260.83;50,080.00
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;77021334617500;77021334617500;7702133883453;2 DP CLUB SOCIAL INTEGRAL ALKOSTO;ZOFER;Oferta;MDLZ;Activo;1.00;0.51500;12.00;6.47600;1,261.20;6,637.87;6,637.87;79,654.44
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;77501680016900;77501680016900;7750168001687;CLUB SOCIAL INTEGRAL CO 24PK;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24100;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR011;CLUB SOCIAL;F0203;CLUB SOCIAL INTEGRAL;AC018;CLUB SOCIAL INTEGRAL_FF;SM00038;INTEGRAL;77501680016910;77501680016910;7750168001687;CLUB SOCIAL INTEGRAL R EXP 24PK;ZREGU;Regular;MDLZ;Activo;9.00;0.24400;24.00;6.24100;862.19;4,537.82;504.20;108,907.68
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0083;RITZ X 135G;AC051;RITZ PORTION PACK_FF;SM00070;ORIGINAL;76223001165002;76223001165002;7622300116521;RITZ PLAIN CO 24PKX6X22.4GR;ZREGU;Regular;MDLZ;Activo;6.00;0.14100;24.00;3.82600;526.89;2,773.11;462.19;66,554.64
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0083;RITZ X 135G;AC051;RITZ PORTION PACK_FF;SM00070;ORIGINAL;76223001165010;76223001165010;7622300116521;RITZ PLAIN EXP 24PKX6X22.4GR;ZREGU;Regular;MDLZ;Activo;6.00;0.14100;24.00;3.82600;526.89;2,773.11;462.19;66,554.64
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0084;RITZ X 204G;AC049;RITZ CHEESE_FF;SM00074;QUESO;76222106246900;76222106246900;7622300124526;RITZ QUESO NF EXP 20X6X34G;ZREGU;Regular;MDLZ;Activo;6.00;0.21100;20.00;4.62800;1,053.78;5,546.22;924.37;110,924.40
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0084;RITZ X 204G;AC049;RITZ CHEESE_FF;SM00074;QUESO;76223001245002;76223001245002;7622300124526;RITZ QUESO CO 20X6X34G;ZREGU;Regular;MDLZ;Activo;6.00;0.21100;20.00;4.62800;1,053.78;5,546.22;924.37;110,924.40
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0084;RITZ X 204G;AC049;RITZ CHEESE_FF;SM00074;QUESO;77021331424600;77021331424600;7702133883385;3 RITZ QUESO X 204G CAJA;ZOFER;Oferta;MDLZ;Activo;3.00;0.79400;1.00;0.72000;2,538.72;13,361.70;4,453.90;13,361.70
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0084;RITZ X 204G;AC049;RITZ CHEESE_FF;SM00074;QUESO;77021335151700;77021335151700;7702133883385;3 RITZ QUESO X 204G CAJA;ZOFER;Oferta;MDLZ;Activo;1.00;0.96300;1.00;0.96300;2,500.73;13,161.73;13,161.73;13,161.73
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0086;RITZ X 67G;AC052;RITZ REGULAR_FF;SM00070;ORIGINAL;76222017010300;76222017010300;7622201701048;RITZ TACO CO 64UNX58.6G;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;4.23400;207.56;0.00;1,092.44;69,916.16
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0086;RITZ X 67G;AC052;RITZ REGULAR_FF;SM00070;ORIGINAL;76222017215700;76222017215700;7622201721589;RITZ TACO CO 32UNX58,6G MAQ COL;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;2.41400;207.56;0.00;1,092.44;34,958.08
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0086;RITZ X 67G;AC052;RITZ REGULAR_FF;SM00070;ORIGINAL;76222017293800;76222017293800;7622201721589;RTS RITZ TACO CO 32UNX58,6G MAQ COL;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;1.92000;207.56;0.00;1,092.44;34,958.08
Colombia;ZCBISC;BISCUITS;-000000054;Biscuits;ZSCRA;CRACKERS;BR020;RITZ;F0086;RITZ X 67G;AC052;RITZ REGULAR_FF;SM00070;ORIGINAL;76223002122310;76223002122310;7622300212230;RITZ TACO EXP EXP 64UNX67G;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;4.84100;207.56;0.00;1,092.44;69,916.16
